7. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=NewPersistenceUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match : Logger=org.hibernate.jpa.HibernatePersistenceProvider
10. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Found no matching persistence units : Logger=org.hibernate.jpa.HibernatePersistenceProvider
7. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=projet_06, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [projet_06] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider] : Logger=org.hibernate.jpa.boot.spi.ProviderChecker
10. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: projet_06
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/OpenClassRooms/ocr_projet06/model/target/model-dev.jar
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		fr.ocr.prj06.stubs.dbCompteUtilisateurEntity
		fr.ocr.prj06.stubs.dbLongueurEntity
		fr.ocr.prj06.stubs.dbSecteurEntity
		fr.ocr.prj06.stubs.dbSpotEntity
		fr.ocr.prj06.stubs.dbTopoEntity
		fr.ocr.prj06.stubs.dbUtilisateurEntity
		fr.ocr.prj06.stubs.dbVoieEntity]
	Mapping files names []
	Properties [
		hibernate.connection.username: projet06
		hibernate.connection.password: projet06
		hibernate.show_sql: true
		hibernate.connection.url: jdbc:mysql://localhost:3306/ocr_projet06?serverTimezone=UTC
		hibernate.archive.autodetection: class
		hibernate.connection.driver_class: com.mysql.cj.jdbc.Driver
		hibernate.hbm2ddl.auto: validate
		hibernate.format_sql: true] : Logger=org.hibernate.jpa.internal.util.LogHelper
11. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
12. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
13. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
14. 06/08 - 17:58:04.059 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {[WORKING]} : Logger=org.hibernate.Version
15. 06/08 - 17:58:04.059 [main] DEBUG org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found : Logger=org.hibernate.cfg.Environment
16. 06/08 - 17:58:04.159 [main] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService] : Logger=org.hibernate.service.spi.ServiceBinding
17. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
18. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
19. 06/08 - 17:58:04.190 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final} : Logger=org.hibernate.annotations.common.Version
108. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@3f28bd56 : Logger=org.hibernate.type.BasicTypeRegistry
109. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@3f28bd56 : Logger=org.hibernate.type.BasicTypeRegistry
110. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@5be067de : Logger=org.hibernate.type.BasicTypeRegistry
111. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@24fb6a80 : Logger=org.hibernate.type.BasicTypeRegistry
112. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@6d0b5baf : Logger=org.hibernate.type.BasicTypeRegistry
113. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@6d0b5baf : Logger=org.hibernate.type.BasicTypeRegistry
114. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@346a361 : Logger=org.hibernate.type.BasicTypeRegistry
115. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@5bf22f18 : Logger=org.hibernate.type.BasicTypeRegistry
116. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@5bf22f18 : Logger=org.hibernate.type.BasicTypeRegistry
117. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@68d6972f : Logger=org.hibernate.type.BasicTypeRegistry
118. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@68d6972f : Logger=org.hibernate.type.BasicTypeRegistry
119. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@6d366c9b : Logger=org.hibernate.type.BasicTypeRegistry
120. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@64beebb7 : Logger=org.hibernate.type.BasicTypeRegistry
121. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@569bf9eb : Logger=org.hibernate.type.BasicTypeRegistry
122. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@43b4fe19 : Logger=org.hibernate.type.BasicTypeRegistry
123. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@43b4fe19 : Logger=org.hibernate.type.BasicTypeRegistry
124. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@2a1edad4 : Logger=org.hibernate.type.BasicTypeRegistry
125. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@6256ac4f : Logger=org.hibernate.type.BasicTypeRegistry
126. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@44c79f32 : Logger=org.hibernate.type.BasicTypeRegistry
127. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@7fcbe147 : Logger=org.hibernate.type.BasicTypeRegistry
128. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@235f4c10 : Logger=org.hibernate.type.BasicTypeRegistry
129. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@743cb8e0 : Logger=org.hibernate.type.BasicTypeRegistry
130. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@c7a975a : Logger=org.hibernate.type.BasicTypeRegistry
131. 06/08 - 17:58:04.253 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@2c1b9e4b : Logger=org.hibernate.type.BasicTypeRegistry
132. 06/08 - 17:58:04.268 [main] DEBUG org.hibernate.boot.internal.BootstrapContextImpl - Injecting ScanEnvironment [org.hibernate.jpa.boot.internal.StandardJpaScanEnvironmentImpl@3e2943ab] into BootstrapContext; was [null] : Logger=org.hibernate.boot.internal.BootstrapContextImpl
133. 06/08 - 17:58:04.268 [main] DEBUG org.hibernate.boot.internal.BootstrapContextImpl - Injecting ScanOptions [org.hibernate.boot.archive.scan.internal.StandardScanOptions@70dd7e15] into BootstrapContext; was [org.hibernate.boot.archive.scan.internal.StandardScanOptions@4a9f80d3] : Logger=org.hibernate.boot.internal.BootstrapContextImpl
134. 06/08 - 17:58:04.992 [main] DEBUG org.hibernate.boot.internal.BootstrapContextImpl - Injecting JPA temp ClassLoader [null] into BootstrapContext; was [null] : Logger=org.hibernate.boot.internal.BootstrapContextImpl
135. 06/08 - 17:58:04.992 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - ClassLoaderAccessImpl#injectTempClassLoader(null) [was null] : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
136. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
137. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
138. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
139. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
140. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
141. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
142. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
143. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
144. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
145. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
146. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
147. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
148. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
149. 06/08 - 17:58:05.008 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator] : Logger=org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory
150. 06/08 - 17:58:05.008 [main] WARN  org.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!) : Logger=org.hibernate.orm.connections.pooling
151. 06/08 - 17:58:05.023 [main] INFO  org.hibernate.orm.connections.pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/ocr_projet06?serverTimezone=UTC] : Logger=org.hibernate.orm.connections.pooling
152. 06/08 - 17:58:05.023 [main] INFO  org.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=projet06, user=projet06} : Logger=org.hibernate.orm.connections.pooling
153. 06/08 - 17:58:05.023 [main] INFO  org.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false : Logger=org.hibernate.orm.connections.pooling
154. 06/08 - 17:58:05.023 [main] DEBUG org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl - Initializing Connection pool with 1 Connections : Logger=org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl
155. 06/08 - 17:58:05.023 [main] INFO  org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1) : Logger=org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl
156. 06/08 - 17:58:05.351 [main] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.16
      major : 8
      minor : 0 : Logger=org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator
157. 06/08 - 17:58:05.351 [main] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.17 (Revision: 16a712ddb3f826a1933ab42b0039f7fb9eebc6ec)
      major : 8
      minor : 0 : Logger=org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator
158. 06/08 - 17:58:05.351 [main] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - JDBC version : 4.2 : Logger=org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator
159. 06/08 - 17:58:05.351 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect : Logger=org.hibernate.dialect.Dialect
160. 06/08 - 17:58:05.367 [main] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case : Logger=org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder
161. 06/08 - 17:58:05.383 [main] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [LOWER]; that will likely lead to problems in schema update and validation if using quoted identifiers : Logger=org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder
162. 06/08 - 17:58:05.414 [main] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}] : Logger=org.hibernate.boot.model.relational.Namespace
163. 06/08 - 17:58:05.414 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2ef5df8f] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@708f238f] : Logger=org.hibernate.type.spi.TypeConfiguration$Scope
164. 06/08 - 17:58:05.461 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: fr.ocr.prj06.stubs.dbUtilisateurEntity : Logger=org.hibernate.cfg.AnnotationBinder
165. 06/08 - 17:58:05.461 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'} : Logger=org.hibernate.cfg.Ejb3Column
166. 06/08 - 17:58:05.476 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name dbUtilisateurEntity : Logger=org.hibernate.cfg.annotations.EntityBinder
167. 06/08 - 17:58:05.476 [main] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=ocr_projet06}, physicalName=Name{catalog=null, schema=ocr_projet06}] : Logger=org.hibernate.boot.model.relational.Namespace
168. 06/08 - 17:58:05.476 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity fr.ocr.prj06.stubs.dbUtilisateurEntity on table utilisateur : Logger=org.hibernate.cfg.annotations.EntityBinder
169. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.utilisateur), mappingColumn=id_utilsateur, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
170. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idUtilsateur with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
171. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbUtilisateurEntity:idUtilsateur] : Logger=org.hibernate.cfg.AbstractPropertyHolder
172. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for idUtilsateur : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
173. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idUtilsateur : Logger=org.hibernate.cfg.annotations.PropertyBinder
174. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_utilsateur)]), idUtilsateur, assigned, , ...) : Logger=org.hibernate.cfg.BinderHelper
175. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='fk_compte_utilisateur_id', referencedColumn='id_compte', mappedBy=''} : Logger=org.hibernate.cfg.Ejb3Column
176. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.utilisateur), mappingColumn=compteUtilisateurByFkCompteUtilisateurId, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
177. 06/08 - 17:58:05.492 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property compteUtilisateurByFkCompteUtilisateurId : Logger=org.hibernate.cfg.annotations.PropertyBinder
178. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.utilisateur), mappingColumn=email, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
179. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property email with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
180. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbUtilisateurEntity:email] : Logger=org.hibernate.cfg.AbstractPropertyHolder
181. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for email : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
182. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property email : Logger=org.hibernate.cfg.annotations.PropertyBinder
183. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.utilisateur), mappingColumn=nom, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
184. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nom with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
185. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbUtilisateurEntity:nom] : Logger=org.hibernate.cfg.AbstractPropertyHolder
186. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nom : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
187. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nom : Logger=org.hibernate.cfg.annotations.PropertyBinder
188. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: fr.ocr.prj06.stubs.dbVoieEntity : Logger=org.hibernate.cfg.AnnotationBinder
189. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'} : Logger=org.hibernate.cfg.Ejb3Column
190. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name dbVoieEntity : Logger=org.hibernate.cfg.annotations.EntityBinder
191. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity fr.ocr.prj06.stubs.dbVoieEntity on table voie : Logger=org.hibernate.cfg.annotations.EntityBinder
192. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.voie), mappingColumn=idvoie, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
193. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idvoie with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
194. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbVoieEntity:idvoie] : Logger=org.hibernate.cfg.AbstractPropertyHolder
195. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for idvoie : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
196. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idvoie : Logger=org.hibernate.cfg.annotations.PropertyBinder
197. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(idvoie)]), idvoie, assigned, , ...) : Logger=org.hibernate.cfg.BinderHelper
198. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.voie), mappingColumn=nom, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
199. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nom with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
200. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbVoieEntity:nom] : Logger=org.hibernate.cfg.AbstractPropertyHolder
201. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nom : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
202. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nom : Logger=org.hibernate.cfg.annotations.PropertyBinder
203. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='secteur_idsecteur', referencedColumn='idsecteur', mappedBy=''} : Logger=org.hibernate.cfg.Ejb3Column
204. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.voie), mappingColumn=secteurBySecteurIdsecteur, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
205. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property secteurBySecteurIdsecteur : Logger=org.hibernate.cfg.annotations.PropertyBinder
206. 06/08 - 17:58:05.507 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: fr.ocr.prj06.stubs.dbLongueurEntity : Logger=org.hibernate.cfg.AnnotationBinder
